"species","cultivar","location","repetition","split","year","pheno","measurement_type","pred","residual"
"Apricot","Mitger","Zaragoza",8,"Calibration",2014,69,"flowering_f50",68.0416666666667,-0.958333333333329
"Apricot","Mitger","Zaragoza",8,"Calibration",2017,60,"flowering_f50",59.125,-0.875
"Apricot","Mitger","Zaragoza",8,"Calibration",2019,59,"flowering_f50",60.125,1.125
"Apricot","Mitger","Zaragoza",8,"Calibration",2020,53,"flowering_f50",55.125,2.125
"Apricot","Mitger","Zaragoza",8,"Validation",1999,68,"flowering_f50",68.25,0.25
"Apricot","Mitger","Zaragoza",8,"Validation",2003,69,"flowering_f50",70.0416666666667,1.04166666666667
"Apricot","Mitger","Zaragoza",8,"Validation",2015,74,"flowering_f50",71.0833333333333,-2.91666666666667
"Apricot","Mitger","Zaragoza",8,"Validation",2016,60,"flowering_f50",67.0833333333333,7.08333333333333
"Apricot","Mitger","Zaragoza",8,"Validation",2018,73,"flowering_f50",71.0416666666667,-1.95833333333333
"Apricot","Mitger","Zaragoza",8,"Validation",2021,55,"flowering_f50",55.1666666666667,0.166666666666664
"Apricot","Henderson","Zaragoza",8,"Calibration",1999,68,"flowering_f50",74.3333333333333,6.33333333333333
"Apricot","Henderson","Zaragoza",8,"Calibration",2001,74,"flowering_f50",65.25,-8.75
"Apricot","Henderson","Zaragoza",8,"Calibration",2003,78,"flowering_f50",76.0416666666667,-1.95833333333333
"Apricot","Henderson","Zaragoza",8,"Calibration",2004,83,"flowering_f50",79.0833333333333,-3.91666666666667
"Apricot","Henderson","Zaragoza",8,"Calibration",2005,80,"flowering_f50",83.0416666666667,3.04166666666667
"Apricot","Henderson","Zaragoza",8,"Calibration",2006,73,"flowering_f50",80.0416666666667,7.04166666666667
"Apricot","Henderson","Zaragoza",8,"Calibration",2009,70,"flowering_f50",74.4583333333333,4.45833333333333
"Apricot","Henderson","Zaragoza",8,"Calibration",2011,70,"flowering_f50",76.2083333333333,6.20833333333333
"Apricot","Henderson","Zaragoza",8,"Calibration",2012,76,"flowering_f50",76.25,0.25
"Apricot","Henderson","Zaragoza",8,"Calibration",2013,82,"flowering_f50",77,-5
"Apricot","Henderson","Zaragoza",8,"Calibration",2014,76,"flowering_f50",70.0833333333333,-5.91666666666667
"Apricot","Henderson","Zaragoza",8,"Calibration",2015,77,"flowering_f50",78.0833333333333,1.08333333333333
"Apricot","Henderson","Zaragoza",8,"Calibration",2016,62,"flowering_f50",64.2916666666667,2.29166666666667
"Apricot","Henderson","Zaragoza",8,"Calibration",2018,79,"flowering_f50",78.2083333333333,-0.791666666666671
"Apricot","Henderson","Zaragoza",8,"Calibration",2019,67,"flowering_f50",63.25,-3.75
"Apricot","Henderson","Zaragoza",8,"Validation",2000,60,"flowering_f50",65,5
"Apricot","Henderson","Zaragoza",8,"Validation",2002,61,"flowering_f50",69.3333333333333,8.33333333333333
"Apricot","Henderson","Zaragoza",8,"Validation",2010,84,"flowering_f50",82,-2
"Apricot","Henderson","Zaragoza",8,"Validation",2017,62,"flowering_f50",65.25,3.25
"Apricot","Henderson","Zaragoza",8,"Validation",2020,75,"flowering_f50",57.125,-17.875
"Apricot","Henderson","Zaragoza",8,"Validation",2021,75,"flowering_f50",64.25,-10.75
"Apricot","Pandora","Zaragoza",8,"Calibration",1999,65,"flowering_f50",62.9583333333333,-2.04166666666666
"Apricot","Pandora","Zaragoza",8,"Calibration",2001,66,"flowering_f50",61.9166666666667,-4.08333333333334
"Apricot","Pandora","Zaragoza",8,"Calibration",2003,68,"flowering_f50",68.4583333333333,0.458333333333329
"Apricot","Pandora","Zaragoza",8,"Calibration",2004,65,"flowering_f50",66.1666666666667,1.16666666666667
"Apricot","Pandora","Zaragoza",8,"Calibration",2005,77,"flowering_f50",77.4166666666667,0.416666666666671
"Apricot","Pandora","Zaragoza",8,"Calibration",2006,67,"flowering_f50",69.5833333333333,2.58333333333333
"Apricot","Pandora","Zaragoza",8,"Calibration",2009,61,"flowering_f50",60.25,-0.75
"Apricot","Pandora","Zaragoza",8,"Calibration",2010,70,"flowering_f50",72.2916666666667,2.29166666666667
"Apricot","Pandora","Zaragoza",8,"Calibration",2011,61,"flowering_f50",61.25,0.25
"Apricot","Pandora","Zaragoza",8,"Calibration",2012,69,"flowering_f50",71.25,2.25
"Apricot","Pandora","Zaragoza",8,"Calibration",2013,70,"flowering_f50",64.9166666666667,-5.08333333333333
"Apricot","Pandora","Zaragoza",8,"Calibration",2014,59,"flowering_f50",61.2916666666667,2.29166666666666
"Apricot","Pandora","Zaragoza",8,"Calibration",2015,71,"flowering_f50",69.2083333333333,-1.79166666666667
"Apricot","Pandora","Zaragoza",8,"Calibration",2019,59,"flowering_f50",58.2916666666667,-0.708333333333336
"Apricot","Pandora","Zaragoza",8,"Calibration",2020,55,"flowering_f50",56.2083333333333,1.20833333333334
"Apricot","Pandora","Zaragoza",8,"Calibration",2022,59,"flowering_f50",59.2916666666667,0.291666666666664
"Apricot","Pandora","Zaragoza",8,"Validation",2000,59,"flowering_f50",55.3333333333333,-3.66666666666666
"Apricot","Pandora","Zaragoza",8,"Validation",2002,59,"flowering_f50",58.4166666666667,-0.583333333333336
"Apricot","Pandora","Zaragoza",8,"Validation",2016,54,"flowering_f50",66.0833333333333,12.0833333333333
"Apricot","Pandora","Zaragoza",8,"Validation",2017,55,"flowering_f50",55.125,0.125
"Apricot","Pandora","Zaragoza",8,"Validation",2018,67,"flowering_f50",69.0416666666667,2.04166666666667
"Apricot","Pandora","Zaragoza",8,"Validation",2021,55,"flowering_f50",53.25,-1.75
"Apricot","Veecot","Zaragoza",8,"Calibration",2000,57,"flowering_f50",54.9583333333333,-2.04166666666666
"Apricot","Veecot","Zaragoza",8,"Calibration",2001,64,"flowering_f50",61.9166666666667,-2.08333333333334
"Apricot","Veecot","Zaragoza",8,"Calibration",2002,58,"flowering_f50",56.2916666666667,-1.70833333333334
"Apricot","Veecot","Zaragoza",8,"Calibration",2005,77,"flowering_f50",79.2083333333333,2.20833333333333
"Apricot","Veecot","Zaragoza",8,"Calibration",2009,61,"flowering_f50",60.2916666666667,-0.708333333333336
"Apricot","Veecot","Zaragoza",8,"Calibration",2010,70,"flowering_f50",75.2083333333333,5.20833333333333
"Apricot","Veecot","Zaragoza",8,"Calibration",2012,69,"flowering_f50",72.0416666666667,3.04166666666667
"Apricot","Veecot","Zaragoza",8,"Calibration",2013,69,"flowering_f50",65.5416666666667,-3.45833333333333
"Apricot","Veecot","Zaragoza",8,"Calibration",2014,59,"flowering_f50",59,0
"Apricot","Veecot","Zaragoza",8,"Calibration",2015,71,"flowering_f50",68.25,-2.75
"Apricot","Veecot","Zaragoza",8,"Calibration",2016,56,"flowering_f50",64.2916666666667,8.29166666666667
"Apricot","Veecot","Zaragoza",8,"Calibration",2017,56,"flowering_f50",59.1666666666667,3.16666666666666
"Apricot","Veecot","Zaragoza",8,"Calibration",2018,73,"flowering_f50",70,-3
"Apricot","Veecot","Zaragoza",8,"Calibration",2019,57,"flowering_f50",57.3333333333333,0.333333333333336
"Apricot","Veecot","Zaragoza",8,"Calibration",2020,53,"flowering_f50",70,17
"Apricot","Veecot","Zaragoza",8,"Calibration",2022,63,"flowering_f50",62.0416666666667,-0.958333333333336
"Apricot","Veecot","Zaragoza",8,"Validation",1999,63,"flowering_f50",64.1666666666667,1.16666666666667
"Apricot","Veecot","Zaragoza",8,"Validation",2003,67,"flowering_f50",70.2916666666667,3.29166666666667
"Apricot","Veecot","Zaragoza",8,"Validation",2004,80,"flowering_f50",76.2083333333333,-3.79166666666667
"Apricot","Veecot","Zaragoza",8,"Validation",2006,67,"flowering_f50",69.3333333333333,2.33333333333333
"Apricot","Veecot","Zaragoza",8,"Validation",2011,61,"flowering_f50",61.3333333333333,0.333333333333336
"Apricot","Veecot","Zaragoza",8,"Validation",2021,52,"flowering_f50",52.4166666666667,0.416666666666664
"Apricot","Tadeo","Zaragoza",8,"Calibration",1999,68,"flowering_f50",69.0416666666667,1.04166666666667
"Apricot","Tadeo","Zaragoza",8,"Calibration",2000,60,"flowering_f50",58.25,-1.75
"Apricot","Tadeo","Zaragoza",8,"Calibration",2001,69,"flowering_f50",64.0833333333333,-4.91666666666667
"Apricot","Tadeo","Zaragoza",8,"Calibration",2002,61,"flowering_f50",60.125,-0.875
"Apricot","Tadeo","Zaragoza",8,"Calibration",2004,80,"flowering_f50",77.9583333333333,-2.04166666666667
"Apricot","Tadeo","Zaragoza",8,"Calibration",2005,80,"flowering_f50",79.125,-0.875
"Apricot","Tadeo","Zaragoza",8,"Calibration",2006,72,"flowering_f50",73.2916666666667,1.29166666666667
"Apricot","Tadeo","Zaragoza",8,"Calibration",2009,61,"flowering_f50",68.4166666666667,7.41666666666667
"Apricot","Tadeo","Zaragoza",8,"Calibration",2010,74,"flowering_f50",78.25,4.25
"Apricot","Tadeo","Zaragoza",8,"Calibration",2012,73,"flowering_f50",74.2916666666667,1.29166666666667
"Apricot","Tadeo","Zaragoza",8,"Calibration",2014,69,"flowering_f50",66,-3
"Apricot","Tadeo","Zaragoza",8,"Calibration",2015,77,"flowering_f50",70.125,-6.875
"Apricot","Tadeo","Zaragoza",8,"Calibration",2016,60,"flowering_f50",72.2916666666667,12.2916666666667
"Apricot","Tadeo","Zaragoza",8,"Calibration",2017,60,"flowering_f50",60.1666666666667,0.166666666666664
"Apricot","Tadeo","Zaragoza",8,"Calibration",2021,60,"flowering_f50",59.375,-0.625
"Apricot","Tadeo","Zaragoza",8,"Calibration",2022,63,"flowering_f50",62.2083333333333,-0.791666666666664
"Apricot","Tadeo","Zaragoza",8,"Validation",2003,71,"flowering_f50",71.125,0.125
"Apricot","Tadeo","Zaragoza",8,"Validation",2011,68,"flowering_f50",69.2083333333333,1.20833333333333
"Apricot","Tadeo","Zaragoza",8,"Validation",2013,72,"flowering_f50",68.2083333333333,-3.79166666666667
"Apricot","Tadeo","Zaragoza",8,"Validation",2018,70,"flowering_f50",72.4583333333333,2.45833333333333
"Apricot","Tadeo","Zaragoza",8,"Validation",2019,63,"flowering_f50",59.125,-3.875
"Apricot","Tadeo","Zaragoza",8,"Validation",2020,56,"flowering_f50",57.2916666666667,1.29166666666666
"Apricot","Harcot","Zaragoza",8,"Calibration",1999,68,"flowering_f50",68,0
"Apricot","Harcot","Zaragoza",8,"Calibration",2000,60,"flowering_f50",59.0833333333333,-0.916666666666664
"Apricot","Harcot","Zaragoza",8,"Calibration",2002,59,"flowering_f50",60.2083333333333,1.20833333333334
"Apricot","Harcot","Zaragoza",8,"Calibration",2003,71,"flowering_f50",70.125,-0.875
"Apricot","Harcot","Zaragoza",8,"Calibration",2004,79,"flowering_f50",71.9583333333333,-7.04166666666667
"Apricot","Harcot","Zaragoza",8,"Calibration",2010,76,"flowering_f50",77.4583333333333,1.45833333333333
"Apricot","Harcot","Zaragoza",8,"Calibration",2011,65,"flowering_f50",67.2916666666667,2.29166666666667
"Apricot","Harcot","Zaragoza",8,"Calibration",2012,74,"flowering_f50",74.375,0.375
"Apricot","Harcot","Zaragoza",8,"Calibration",2013,70,"flowering_f50",65.875,-4.125
"Apricot","Harcot","Zaragoza",8,"Calibration",2014,62,"flowering_f50",61.0833333333333,-0.916666666666664
"Apricot","Harcot","Zaragoza",8,"Calibration",2016,58,"flowering_f50",59.375,1.375
"Apricot","Harcot","Zaragoza",8,"Calibration",2018,70,"flowering_f50",68.25,-1.75
"Apricot","Harcot","Zaragoza",8,"Calibration",2019,63,"flowering_f50",60.125,-2.875
"Apricot","Harcot","Zaragoza",8,"Calibration",2020,56,"flowering_f50",55.125,-0.875
"Apricot","Harcot","Zaragoza",8,"Calibration",2021,55,"flowering_f50",57.375,2.375
"Apricot","Harcot","Zaragoza",8,"Calibration",2022,61,"flowering_f50",60.3333333333333,-0.666666666666664
"Apricot","Harcot","Zaragoza",8,"Validation",2001,66,"flowering_f50",62.2916666666667,-3.70833333333334
"Apricot","Harcot","Zaragoza",8,"Validation",2005,77,"flowering_f50",78.625,1.625
"Apricot","Harcot","Zaragoza",8,"Validation",2006,70,"flowering_f50",74.1666666666667,4.16666666666667
"Apricot","Harcot","Zaragoza",8,"Validation",2009,68,"flowering_f50",67.3333333333333,-0.666666666666671
"Apricot","Harcot","Zaragoza",8,"Validation",2015,72,"flowering_f50",70.9166666666667,-1.08333333333333
"Apricot","Harcot","Zaragoza",8,"Validation",2017,58,"flowering_f50",58.25,0.25
"Apricot","Búlida","Cieza",9,"Calibration",2003,67,"flowering_f50",67.8333333333333,0.833333333333329
"Apricot","Búlida","Cieza",9,"Calibration",2004,71,"flowering_f50",71.0833333333333,0.0833333333333286
"Apricot","Búlida","Cieza",9,"Calibration",2006,67,"flowering_f50",67.1666666666667,0.166666666666671
"Apricot","Búlida","Cieza",9,"Calibration",2009,64,"flowering_f50",59.9583333333333,-4.04166666666666
"Apricot","Búlida","Cieza",9,"Calibration",2010,67,"flowering_f50",79.3333333333333,12.3333333333333
"Apricot","Búlida","Cieza",9,"Calibration",2012,69,"flowering_f50",74.2083333333333,5.20833333333333
"Apricot","Búlida","Cieza",9,"Calibration",2014,66,"flowering_f50",63.9166666666667,-2.08333333333333
"Apricot","Búlida","Cieza",9,"Calibration",2015,73,"flowering_f50",71.9166666666667,-1.08333333333333
"Apricot","Búlida","Cieza",9,"Calibration",2016,67,"flowering_f50",69.4583333333333,2.45833333333333
"Apricot","Búlida","Cieza",9,"Calibration",2017,63,"flowering_f50",63.2916666666667,0.291666666666664
"Apricot","Búlida","Cieza",9,"Calibration",2018,80,"flowering_f50",69.2083333333333,-10.7916666666667
"Apricot","Búlida","Cieza",9,"Calibration",2019,74,"flowering_f50",70.9583333333333,-3.04166666666667
"Apricot","Búlida","Cieza",9,"Calibration",2020,64,"flowering_f50",64.7083333333333,0.708333333333329
"Apricot","Búlida","Cieza",9,"Calibration",2022,68,"flowering_f50",67.4166666666667,-0.583333333333329
"Apricot","Búlida","Cieza",9,"Validation",2008,63,"flowering_f50",59.5833333333333,-3.41666666666666
"Apricot","Búlida","Cieza",9,"Validation",2007,60,"flowering_f50",85.875,25.875
"Apricot","Búlida","Cieza",9,"Validation",2005,79,"flowering_f50",76.1666666666667,-2.83333333333333
"Apricot","Búlida","Cieza",9,"Validation",2011,63,"flowering_f50",64.3333333333333,1.33333333333333
"Apricot","Búlida","Cieza",9,"Validation",2013,68,"flowering_f50",63.5,-4.5
"Apricot","Canino","Cieza",9,"Calibration",2004,51,"flowering_f50",54.7083333333333,3.70833333333334
"Apricot","Canino","Cieza",9,"Calibration",2006,54,"flowering_f50",58.125,4.125
"Apricot","Canino","Cieza",9,"Calibration",2009,66,"flowering_f50",50.9583333333333,-15.0416666666667
"Apricot","Canino","Cieza",9,"Calibration",2010,51,"flowering_f50",64.5833333333333,13.5833333333333
"Apricot","Canino","Cieza",9,"Calibration",2014,49,"flowering_f50",53.4166666666667,4.41666666666666
"Apricot","Canino","Cieza",9,"Calibration",2021,72,"flowering_f50",59.8333333333333,-12.1666666666667
"Apricot","Canino","Cieza",9,"Calibration",2022,65,"flowering_f50",61,-4
"Apricot","Canino","Zaragoza",9,"Calibration",2005,77,"flowering_f50",79.0833333333333,2.08333333333333
"Apricot","Canino","Zaragoza",9,"Calibration",2009,61,"flowering_f50",60.6666666666667,-0.333333333333336
"Apricot","Canino","Zaragoza",9,"Calibration",2010,67,"flowering_f50",71.25,4.25
"Apricot","Canino","Zaragoza",9,"Calibration",2011,61,"flowering_f50",59.2083333333333,-1.79166666666666
"Apricot","Canino","Zaragoza",9,"Calibration",2012,69,"flowering_f50",68.9166666666667,-0.0833333333333286
"Apricot","Canino","Zaragoza",9,"Calibration",2013,68,"flowering_f50",58.9583333333333,-9.04166666666666
"Apricot","Canino","Zaragoza",9,"Calibration",2014,58,"flowering_f50",60.25,2.25
"Apricot","Canino","Zaragoza",9,"Calibration",2015,71,"flowering_f50",71.9166666666667,0.916666666666671
"Apricot","Canino","Zaragoza",9,"Calibration",2018,67,"flowering_f50",65.1666666666667,-1.83333333333333
"Apricot","Canino","Zaragoza",9,"Calibration",2019,55,"flowering_f50",59.7083333333333,4.70833333333334
"Apricot","Canino","Zaragoza",9,"Calibration",2021,54,"flowering_f50",56.3333333333333,2.33333333333334
"Apricot","Canino","Zaragoza",9,"Calibration",2022,56,"flowering_f50",60.375,4.375
"Apricot","Canino","Cieza",9,"Validation",2007,59,"flowering_f50",64.4583333333333,5.45833333333333
"Apricot","Canino","Cieza",9,"Validation",2008,56,"flowering_f50",51.0833333333333,-4.91666666666666
"Apricot","Canino","Cieza",9,"Validation",2013,58,"flowering_f50",48.0416666666667,-9.95833333333334
"Apricot","Canino","Zaragoza",9,"Validation",2004,75,"flowering_f50",52.0416666666667,-22.9583333333333
"Apricot","Canino","Zaragoza",9,"Validation",2006,67,"flowering_f50",74,7
"Apricot","Canino","Zaragoza",9,"Validation",2016,57,"flowering_f50",54,-3
"Apricot","Canino","Zaragoza",9,"Validation",2017,57,"flowering_f50",54.4166666666667,-2.58333333333334
"Apricot","Canino","Zaragoza",9,"Validation",2020,56,"flowering_f50",55.5,-0.5
"Apricot","Dorada","Cieza",9,"Calibration",2003,71,"flowering_f50",74.375,3.375
"Apricot","Dorada","Cieza",9,"Calibration",2005,81,"flowering_f50",81.3333333333333,0.333333333333329
"Apricot","Dorada","Cieza",9,"Calibration",2008,81,"flowering_f50",72,-9
"Apricot","Dorada","Cieza",9,"Calibration",2009,70,"flowering_f50",72.25,2.25
"Apricot","Dorada","Cieza",9,"Calibration",2010,67,"flowering_f50",85.1666666666667,18.1666666666667
"Apricot","Dorada","Cieza",9,"Calibration",2011,87,"flowering_f50",79.0833333333333,-7.91666666666667
"Apricot","Dorada","Cieza",9,"Calibration",2013,78,"flowering_f50",78.0416666666667,0.0416666666666714
"Apricot","Dorada","Cieza",9,"Calibration",2014,81,"flowering_f50",77.0416666666667,-3.95833333333333
"Apricot","Dorada","Cieza",9,"Calibration",2015,70,"flowering_f50",70.3333333333333,0.333333333333329
"Apricot","Dorada","Cieza",9,"Calibration",2017,85,"flowering_f50",79.1666666666667,-5.83333333333333
"Apricot","Dorada","Cieza",9,"Calibration",2018,85,"flowering_f50",82.0833333333333,-2.91666666666667
"Apricot","Dorada","Cieza",9,"Calibration",2019,71,"flowering_f50",71.9583333333333,0.958333333333329
"Apricot","Dorada","Cieza",9,"Calibration",2022,71,"flowering_f50",73.875,2.875
"Apricot","Dorada","Cieza",9,"Validation",2016,93,"flowering_f50",91.0416666666667,-1.95833333333333
"Apricot","Dorada","Cieza",9,"Validation",2004,88,"flowering_f50",80.5833333333333,-7.41666666666667
"Apricot","Dorada","Cieza",9,"Validation",2006,71,"flowering_f50",72.2916666666667,1.29166666666667
"Apricot","Dorada","Cieza",9,"Validation",2007,75,"flowering_f50",108.416666666667,33.4166666666667
"Apricot","Dorada","Cieza",9,"Validation",2012,86,"flowering_f50",78.125,-7.875
"Apricot","Goldrich","Cieza",9,"Calibration",2007,72,"flowering_f50",79.1666666666667,7.16666666666667
"Apricot","Goldrich","Cieza",9,"Calibration",2008,70,"flowering_f50",63,-7
"Apricot","Goldrich","Cieza",9,"Calibration",2012,71,"flowering_f50",74,3
"Apricot","Goldrich","Cieza",9,"Calibration",2013,76,"flowering_f50",64.9583333333333,-11.0416666666667
"Apricot","Goldrich","Cieza",9,"Calibration",2014,80,"flowering_f50",71.875,-8.125
"Apricot","Goldrich","Cieza",9,"Calibration",2021,72,"flowering_f50",73.25,1.25
"Apricot","Goldrich","Zaragoza",9,"Calibration",1999,62,"flowering_f50",59.2916666666667,-2.70833333333334
"Apricot","Goldrich","Zaragoza",9,"Calibration",2000,57,"flowering_f50",57.125,0.125
"Apricot","Goldrich","Zaragoza",9,"Calibration",2002,58,"flowering_f50",60.0833333333333,2.08333333333334
"Apricot","Goldrich","Zaragoza",9,"Calibration",2003,67,"flowering_f50",65.2083333333333,-1.79166666666667
"Apricot","Goldrich","Zaragoza",9,"Calibration",2005,77,"flowering_f50",76.5833333333333,-0.416666666666671
"Apricot","Goldrich","Zaragoza",9,"Calibration",2006,67,"flowering_f50",70.9166666666667,3.91666666666667
"Apricot","Goldrich","Zaragoza",9,"Calibration",2009,61,"flowering_f50",59.2916666666667,-1.70833333333334
"Apricot","Goldrich","Zaragoza",9,"Calibration",2010,70,"flowering_f50",68.25,-1.75
"Apricot","Goldrich","Zaragoza",9,"Calibration",2012,69,"flowering_f50",69.125,0.125
